2025-12-31 21:22:53.260273,E:\Gemini_Generated_Image_ww6c3xww6c3xww6c.png,0,SAFE
2025-12-31 21:22:54.481201,E:\autorun.inf,14,MALICIOUS
2025-12-31 21:22:54.490459,E:\invoice.pdf.exe,16,MALICIOUS
2025-12-31 21:22:54.496397,E:\run.bat,12,MALICIOUS
2025-12-31 21:22:54.502533,E:\payload.vbs,12,MALICIOUS
2025-12-31 21:22:54.508237,E:\CHAPTER 3 RENEW.odt,0,SAFE
2025-12-31 21:22:54.512960,E:\REPORT FINAL PROJECT PART 1 & PART 2_TUAN DANISH RIFQI_SYAMIL HUSAINI.pdf,0,SAFE
2025-12-31 21:22:54.518313,E:\Gemini_Generated_Image_ww6c3xww6c3xww6c.png,0,SAFE
2025-12-31 21:22:54.617236,E:\autorun.inf,14,MALICIOUS
2025-12-31 21:22:54.621509,E:\invoice.pdf.exe,16,MALICIOUS
2025-12-31 21:22:54.627377,E:\run.bat,12,MALICIOUS
2025-12-31 21:22:54.633777,E:\payload.vbs,12,MALICIOUS
2025-12-31 21:22:54.638973,E:\CHAPTER 3 RENEW.odt,0,SAFE
2025-12-31 21:22:54.643983,E:\REPORT FINAL PROJECT PART 1 & PART 2_TUAN DANISH RIFQI_SYAMIL HUSAINI.pdf,0,SAFE
2025-12-31 21:22:54.650514,E:\Gemini_Generated_Image_ww6c3xww6c3xww6c.png,0,SAFE
2025-12-31 21:22:54.792727,E:\autorun.inf,14,MALICIOUS
2025-12-31 21:22:54.798621,E:\invoice.pdf.exe,16,MALICIOUS
2025-12-31 21:22:54.804029,E:\run.bat,12,MALICIOUS
2025-12-31 21:22:54.809298,E:\payload.vbs,12,MALICIOUS
2025-12-31 21:22:54.815152,E:\CHAPTER 3 RENEW.odt,0,SAFE
2025-12-31 21:22:54.820321,E:\REPORT FINAL PROJECT PART 1 & PART 2_TUAN DANISH RIFQI_SYAMIL HUSAINI.pdf,0,SAFE
2025-12-31 21:22:54.826482,E:\Gemini_Generated_Image_ww6c3xww6c3xww6c.png,0,SAFE
2025-12-31 21:22:55.063942,E:\autorun.inf,14,MALICIOUS
2025-12-31 21:22:55.070178,E:\invoice.pdf.exe,16,MALICIOUS
2025-12-31 21:22:55.076212,E:\run.bat,12,MALICIOUS
2025-12-31 21:22:55.082300,E:\payload.vbs,12,MALICIOUS
2025-12-31 21:22:55.087524,E:\CHAPTER 3 RENEW.odt,0,SAFE
2025-12-31 21:22:55.092691,E:\REPORT FINAL PROJECT PART 1 & PART 2_TUAN DANISH RIFQI_SYAMIL HUSAINI.pdf,0,SAFE
2025-12-31 21:22:55.097985,E:\Gemini_Generated_Image_ww6c3xww6c3xww6c.png,0,SAFE
2025-12-31 21:22:55.232824,E:\autorun.inf,14,MALICIOUS
2025-12-31 21:22:55.239388,E:\invoice.pdf.exe,16,MALICIOUS
2025-12-31 21:22:55.245526,E:\run.bat,12,MALICIOUS
2025-12-31 21:22:55.251596,E:\payload.vbs,12,MALICIOUS
2025-12-31 21:22:55.257923,E:\CHAPTER 3 RENEW.odt,0,SAFE
2025-12-31 21:22:55.263086,E:\REPORT FINAL PROJECT PART 1 & PART 2_TUAN DANISH RIFQI_SYAMIL HUSAINI.pdf,0,SAFE
2025-12-31 21:22:55.268749,E:\Gemini_Generated_Image_ww6c3xww6c3xww6c.png,0,SAFE
2025-12-31 21:22:55.400158,E:\autorun.inf,14,MALICIOUS
2025-12-31 21:22:55.407306,E:\invoice.pdf.exe,16,MALICIOUS
2025-12-31 21:22:55.413109,E:\run.bat,12,MALICIOUS
2025-12-31 21:22:55.419281,E:\payload.vbs,12,MALICIOUS
2025-12-31 21:22:55.424279,E:\CHAPTER 3 RENEW.odt,0,SAFE
2025-12-31 21:22:55.429254,E:\REPORT FINAL PROJECT PART 1 & PART 2_TUAN DANISH RIFQI_SYAMIL HUSAINI.pdf,0,SAFE
2025-12-31 21:22:55.435238,E:\Gemini_Generated_Image_ww6c3xww6c3xww6c.png,0,SAFE
2026-01-01 19:42:28.599058,E:\autorun.inf,14,MALICIOUS
2026-01-01 19:42:28.606504,E:\invoice.pdf.exe,16,MALICIOUS
2026-01-01 19:42:28.613050,E:\run.bat,12,MALICIOUS
2026-01-01 19:42:28.618066,E:\payload.vbs,12,MALICIOUS
2026-01-01 19:42:28.624349,E:\CHAPTER 3 RENEW.odt,0,SAFE
2026-01-01 19:42:28.629729,E:\REPORT FINAL PROJECT PART 1 & PART 2_TUAN DANISH RIFQI_SYAMIL HUSAINI.pdf,0,SAFE
2026-01-01 19:42:28.635934,E:\Gemini_Generated_Image_ww6c3xww6c3xww6c.png,0,SAFE
2026-01-05 18:09:41.737699,E:\autorun.inf,8,MALICIOUS
2026-01-05 18:09:41.747682,E:\invoice.pdf.exe,10,MALICIOUS
2026-01-05 18:09:41.757887,E:\run.bat,6,SUSPICIOUS
2026-01-05 18:09:41.757887,E:\payload.vbs,6,SUSPICIOUS
2026-01-05 18:09:41.767880,E:\CHAPTER 3 RENEW.odt,0,SAFE
2026-01-05 18:09:41.767880,E:\REPORT FINAL PROJECT PART 1 & PART 2_TUAN DANISH RIFQI_SYAMIL HUSAINI.pdf,0,SAFE
2026-01-05 18:09:41.778047,E:\Gemini_Generated_Image_ww6c3xww6c3xww6c.png,0,SAFE
2026-01-05 18:10:19.508056,E:\autorun.inf,8,MALICIOUS
2026-01-05 18:10:19.508056,E:\invoice.pdf.exe,10,MALICIOUS
2026-01-05 18:10:19.518084,E:\run.bat,6,SUSPICIOUS
2026-01-05 18:10:19.518084,E:\payload.vbs,6,SUSPICIOUS
2026-01-05 18:10:19.527804,E:\CHAPTER 3 RENEW.odt,0,SAFE
2026-01-05 18:10:19.532810,E:\REPORT FINAL PROJECT PART 1 & PART 2_TUAN DANISH RIFQI_SYAMIL HUSAINI.pdf,0,SAFE
2026-01-05 18:10:19.537880,E:\Gemini_Generated_Image_ww6c3xww6c3xww6c.png,0,SAFE
2026-01-05 18:40:43.464685,E:\autorun.inf,11,MALICIOUS
2026-01-05 18:40:43.471666,E:\invoice.pdf.exe,13,MALICIOUS
2026-01-05 18:40:43.476653,E:\run.bat,9,MALICIOUS
2026-01-05 18:40:43.481640,E:\payload.vbs,9,MALICIOUS
2026-01-05 18:40:43.488621,E:\CHAPTER 3 RENEW.odt,0,SAFE
2026-01-05 18:40:43.493608,E:\REPORT FINAL PROJECT PART 1 & PART 2_TUAN DANISH RIFQI_SYAMIL HUSAINI.pdf,0,SAFE
2026-01-05 18:40:43.499594,E:\Gemini_Generated_Image_ww6c3xww6c3xww6c.png,0,SAFE
2026-01-14 15:48:20.121158,E:\autorun.inf,11,MALICIOUS
2026-01-14 15:48:20.121158,E:\invoice.pdf.exe,13,MALICIOUS
2026-01-14 15:48:20.136049,E:\run.bat,9,MALICIOUS
2026-01-14 15:48:20.141077,E:\payload.vbs,9,MALICIOUS
2026-01-14 15:48:20.141077,E:\CHAPTER 3 RENEW.odt,0,SAFE
2026-01-14 15:48:20.151016,E:\REPORT FINAL PROJECT PART 1 & PART 2_TUAN DANISH RIFQI_SYAMIL HUSAINI.pdf,0,SAFE
2026-01-14 15:48:20.151016,E:\Gemini_Generated_Image_ww6c3xww6c3xww6c.png,0,SAFE
2026-01-14 15:48:20.161202,E:\HoneyMelon_L01 B04.rar,0,SAFE
2026-01-14 15:48:20.161202,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Box cereal 2.ai,0,SAFE
2026-01-14 15:48:20.171358,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Box cereal 2.pdf,0,SAFE
2026-01-14 15:48:20.175503,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Box cereal.ai,0,SAFE
2026-01-14 15:48:20.181133,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Box cereal.pdf,0,SAFE
2026-01-14 15:48:20.181133,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Brochure Honemelon 2.ai,0,SAFE
2026-01-14 15:48:20.191326,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Brochure Honemelon 2.pdf,0,SAFE
2026-01-14 15:48:20.191326,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Brochure Honemelon.ai,0,SAFE
2026-01-14 15:48:20.201093,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Brochure Honeymelon.pdf,0,SAFE
2026-01-14 15:48:20.201093,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Sticker cereal.ai,0,SAFE
2026-01-14 15:48:20.211309,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Sticker cereal.pdf,0,SAFE
2026-01-14 15:48:20.211309,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Stikcer Honeymelon.ai,0,SAFE
2026-01-14 15:48:20.221364,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Stikcer Honeymelon.pdf,0,SAFE
2026-01-14 15:48:37.091113,E:\autorun.inf,11,MALICIOUS
2026-01-14 15:48:37.096118,E:\invoice.pdf.exe,13,MALICIOUS
2026-01-14 15:48:37.101238,E:\run.bat,9,MALICIOUS
2026-01-14 15:48:37.101238,E:\payload.vbs,9,MALICIOUS
2026-01-14 15:48:37.111478,E:\CHAPTER 3 RENEW.odt,0,SAFE
2026-01-14 15:48:37.111478,E:\REPORT FINAL PROJECT PART 1 & PART 2_TUAN DANISH RIFQI_SYAMIL HUSAINI.pdf,0,SAFE
2026-01-14 15:48:37.121356,E:\Gemini_Generated_Image_ww6c3xww6c3xww6c.png,0,SAFE
2026-01-14 15:48:37.121356,E:\HoneyMelon_L01 B04.rar,0,SAFE
2026-01-14 15:48:37.131463,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Box cereal 2.ai,0,SAFE
2026-01-14 15:48:37.136469,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Box cereal 2.pdf,0,SAFE
2026-01-14 15:48:37.141031,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Box cereal.ai,0,SAFE
2026-01-14 15:48:37.146036,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Box cereal.pdf,0,SAFE
2026-01-14 15:48:37.151062,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Brochure Honemelon 2.ai,0,SAFE
2026-01-14 15:48:37.151062,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Brochure Honemelon 2.pdf,0,SAFE
2026-01-14 15:48:37.161577,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Brochure Honemelon.ai,0,SAFE
2026-01-14 15:48:37.161577,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Brochure Honeymelon.pdf,0,SAFE
2026-01-14 15:48:37.171455,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Sticker cereal.ai,0,SAFE
2026-01-14 15:48:37.176461,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Sticker cereal.pdf,0,SAFE
2026-01-14 15:48:37.180980,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Stikcer Honeymelon.ai,0,SAFE
2026-01-14 15:48:37.185985,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Stikcer Honeymelon.pdf,0,SAFE
2026-01-14 15:48:53.911096,E:\autorun.inf,11,MALICIOUS
2026-01-14 15:48:53.916168,E:\invoice.pdf.exe,13,MALICIOUS
2026-01-14 15:48:53.921257,E:\run.bat,9,MALICIOUS
2026-01-14 15:48:53.926264,E:\payload.vbs,9,MALICIOUS
2026-01-14 15:48:53.931323,E:\CHAPTER 3 RENEW.odt,0,SAFE
2026-01-14 15:48:53.936328,E:\REPORT FINAL PROJECT PART 1 & PART 2_TUAN DANISH RIFQI_SYAMIL HUSAINI.pdf,0,SAFE
2026-01-14 15:48:53.941391,E:\Gemini_Generated_Image_ww6c3xww6c3xww6c.png,0,SAFE
2026-01-14 15:48:53.946396,E:\HoneyMelon_L01 B04.rar,0,SAFE
2026-01-14 15:48:53.950964,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Box cereal 2.ai,0,SAFE
2026-01-14 15:48:53.955970,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Box cereal 2.pdf,0,SAFE
2026-01-14 15:48:53.960994,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Box cereal.ai,0,SAFE
2026-01-14 15:48:53.960994,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Box cereal.pdf,0,SAFE
2026-01-14 15:48:53.971156,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Brochure Honemelon 2.ai,0,SAFE
2026-01-14 15:48:53.971156,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Brochure Honemelon 2.pdf,0,SAFE
2026-01-14 15:48:53.981471,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Brochure Honemelon.ai,0,SAFE
2026-01-14 15:48:53.981471,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Brochure Honeymelon.pdf,0,SAFE
2026-01-14 15:48:53.991123,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Sticker cereal.ai,0,SAFE
